"semel_city","city","county","napa","semel_napa","ezor","semel_ezor","שם.ישוב","בזב","מצביעים","פסולים","כשרים","אמת","ג","ודעם","ז","זך","זץ","טב","י","יז","ינ","יף","יק","יר","כ","כן","ל","מחל","נ","נז","ני","נץ","נק","פה","ףז","ץ","ק","קי","קך","קץ","שס"
562,"בית אלעזרי","המרכז","רחובות",44,"רחובות",12,"בית אלעזרי",1047,825,2,823,73,6,3,2,0,0,18,0,0,0,0,0,0,0,0,20,246,0,0,0,6,0,438,1,0,0,0,0,0,10
95,"בית אלפא","הצפון","יזרעאל",23,"יזרעאל",4,"בית אלפא",598,416,1,415,101,0,4,2,0,0,9,0,0,0,0,0,0,0,0,7,21,0,0,0,0,0,265,1,0,0,0,0,0,5
619,"בית גוברין","הדרום","אשקלון",61,"אשקלון",16,"בית גוברין",290,230,1,229,68,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,145,0,0,0,0,0,0,0
571,"בית גמליאל","המרכז","רחובות",44,"רחובות",12,"בית גמליאל",774,608,0,608,6,17,1,1,0,0,277,0,0,0,0,0,0,0,0,7,206,1,0,0,7,0,54,0,0,0,0,0,0,31
480,"בית ג'ן","הצפון","עכו",24,"עכו",5,"בית גן",8713,4311,34,4277,948,5,432,0,0,0,3,1,0,1,2,0,0,2,5,586,316,4,1,0,3,2,1950,3,0,0,0,0,6,7
466,"בית דגן","המרכז","רמלה",43,"רמלה",11,"בית דגן",5109,3832,19,3813,139,61,4,3,0,0,167,0,0,0,0,0,0,0,0,103,1996,2,0,0,19,1,995,0,0,1,0,1,2,319
723,"בית הגדי","הדרום","באר שבע",62,"באר שבע",17,"בית הגדי",575,471,2,469,2,17,0,1,0,0,30,0,0,0,0,0,0,0,0,1,366,0,0,0,5,0,2,0,0,0,0,0,0,45
373,"בית הלוי","המרכז","השרון",41,"השרון",9,"בית הלוי",538,426,2,424,69,1,3,1,0,0,5,0,0,0,0,0,0,0,0,15,51,0,1,0,0,0,275,1,0,0,0,0,0,2
322,"בית הלל","הצפון","צפת",21,"צפת - כנרת",3,"בית הלל",559,390,3,387,63,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,37,1,0,0,0,0,274,0,0,0,0,0,0,3
572,"בית העמק","הצפון","עכו",24,"עכו",5,"בית העמק",501,337,0,337,113,0,3,1,0,0,1,0,0,0,0,0,0,0,0,14,18,0,0,0,0,1,186,0,0,0,0,0,0,0
242,"בית השיטה","הצפון","יזרעאל",23,"יזרעאל",4,"בית השיטה",1045,761,5,756,146,2,1,0,0,0,22,0,0,0,0,0,0,0,0,11,62,0,0,0,1,0,508,0,0,0,0,1,0,2
353,"בית זיד","הצפון","יזרעאל",23,"יזרעאל",4,"בית זיד",113,74,1,73,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,41,0,0,5,1,0,0,1
710,"בית זית","ירושלים","ירושלים",11,"ירושלים",1,"בית זית",1185,875,0,875,198,8,8,3,0,0,57,0,0,0,0,0,0,0,0,14,170,0,0,0,2,0,401,0,0,0,0,0,0,14
143,"בית זרע","הצפון","כנרת",22,"צפת - כנרת",3,"בית זרע",603,372,0,372,117,1,2,0,1,0,4,0,0,0,0,0,0,0,0,5,20,0,0,0,1,0,221,0,0,0,0,0,0,0
877,"בית חירות","המרכז","השרון",41,"השרון",9,"בית חירות",610,470,1,469,103,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,8,1,0,0,0,0,346,1,0,0,0,0,0,0
2033,"בית חלקיה","המרכז","רחובות",44,"רחובות",12,"בית חלקיה",455,378,2,376,1,349,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,8
159,"בית חנן","המרכז","רחובות",44,"רחובות",12,"בית חנן",521,402,0,402,52,0,2,0,0,0,8,0,0,0,0,0,0,0,0,10,60,0,0,0,0,0,268,0,0,0,0,0,0,2
800,"בית חנניה","חיפה","חדרה",32,"חדרה",8,"בית חנניה",612,461,0,461,48,1,3,1,0,0,10,0,0,0,0,0,0,0,0,21,59,0,0,0,1,0,311,1,0,0,0,0,0,5
1050,"בית חשמונאי","המרכז","רמלה",43,"רמלה",11,"בית חשמונאי",1486,1122,0,1122,83,2,1,1,0,0,35,0,0,0,0,0,0,0,0,26,431,0,0,0,3,0,520,1,0,0,0,1,0,18
288,"בית יהושע","המרכז","השרון",41,"השרון",9,"בית יהושע",713,536,2,534,85,2,1,2,0,0,13,0,0,0,0,0,0,0,0,7,65,1,0,0,0,0,357,0,0,0,0,0,0,1
265,"בית יוסף","הצפון","יזרעאל",23,"יזרעאל",4,"בית יוסף",367,251,1,250,9,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,179,0,0,0,2,1,17,0,0,0,0,0,0,34
200,"בית ינאי","המרכז","השרון",41,"השרון",9,"בית ינאי",297,192,0,192,31,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,138,0,0,0,0,0,0,0
326,"בית יצחק-שער חפר","המרכז","השרון",41,"השרון",9,"בית יצחקשער חפר",1631,1252,1,1251,138,4,5,1,0,0,26,0,0,0,0,0,0,0,0,27,135,0,0,0,3,0,908,0,0,0,0,0,0,4
430,"בית לחם הגלילית","הצפון","יזרעאל",23,"יזרעאל",4,"בית לחם הגלילית",630,456,0,456,69,1,4,0,0,0,9,0,1,0,0,0,0,0,0,4,64,1,0,0,0,0,300,0,0,0,0,0,0,3
751,"בית מאיר","ירושלים","ירושלים",11,"ירושלים",1,"בית מאיר",364,267,1,266,2,28,0,1,1,0,69,0,0,0,0,0,0,0,0,0,113,0,0,0,2,0,15,0,0,0,0,0,0,35
784,"בית נחמיה","המרכז","רמלה",43,"רמלה",11,"בית נחמיה",622,471,4,467,63,2,3,1,0,0,14,0,0,0,0,0,0,0,0,5,166,1,0,0,2,0,205,0,0,0,0,0,0,5
16,"בית ניר","הדרום","אשקלון",61,"אשקלון",16,"בית ניר",440,343,0,343,142,0,3,0,0,0,2,0,0,0,0,0,0,0,0,4,10,1,0,0,1,0,179,0,0,0,0,0,0,1
672,"בית נקופה","ירושלים","ירושלים",11,"ירושלים",1,"בית נקופה",472,359,0,359,48,2,4,0,0,0,13,0,0,0,0,0,0,0,0,9,118,0,0,0,2,0,143,0,0,0,0,0,0,20
202,"בית עובד","המרכז","רחובות",44,"רחובות",12,"בית עובד",250,187,0,187,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,131,0,0,0,0,0,0,0
301,"בית עוזיאל","המרכז","רמלה",43,"רמלה",11,"בית עוזיאל",461,353,0,353,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,175,0,0,0,8,0,95,0,0,0,0,0,0,32
756,"בית עזרא","הדרום","אשקלון",61,"אשקלון",16,"בית עזרא",828,627,1,626,38,3,0,1,0,0,26,0,0,0,0,0,0,0,0,17,253,2,1,0,2,0,238,0,0,0,0,0,0,45
604,"בית עריף","המרכז","רמלה",43,"רמלה",11,"בית עריף",738,585,5,580,17,9,1,0,0,0,32,0,0,0,0,0,0,0,0,2,347,0,0,0,6,0,115,0,0,0,0,0,0,51
212,"בית צבי","חיפה","חדרה",32,"חדרה",8,"בית צבי",68,33,0,33,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,4
598,"בית קמה","הדרום","באר שבע",62,"באר שבע",17,"בית קמה",675,545,1,544,144,1,3,2,0,0,5,0,0,0,0,0,0,0,0,16,66,0,0,0,1,0,305,0,0,0,0,0,0,1
365,"בית קשת","הצפון","כנרת",22,"צפת - כנרת",3,"בית קשת",476,344,0,344,116,0,4,0,0,0,5,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,200,0,0,0,0,0,0,0
848,"בית רבן","המרכז","רחובות",44,"רחובות",12,"בית רבן",331,248,0,248,0,13,0,0,0,0,122,0,0,0,0,0,0,0,0,0,77,0,0,0,6,0,1,0,0,0,0,0,0,29
1162,"בית רימון","הצפון","יזרעאל",23,"יזרעאל",4,"בית רימון",390,322,0,322,7,4,1,1,0,0,223,0,0,0,0,0,0,0,0,2,54,0,0,0,6,0,19,0,0,0,0,0,0,5
9200,"בית שאן","הצפון","יזרעאל",23,"יזרעאל",4,"בית שאן",14358,10152,40,10112,164,109,28,2,0,0,463,1,1,0,1,0,0,0,3,169,6342,1,0,1,81,1,645,1,0,2,1,1,2,2093
2610,"בית שמש","ירושלים","ירושלים",11,"ירושלים",1,"בית שמש",65157,43317,286,43031,394,15447,20,14,1,0,3601,3,3,1,0,3,1,6,4,1382,11349,17,3,3,354,4,1942,10,0,4,1,5,9,8450
248,"בית שערים","הצפון","יזרעאל",23,"יזרעאל",4,"בית שערים",487,397,1,396,50,1,3,0,0,0,8,0,0,0,0,0,0,0,0,4,57,1,0,0,1,0,270,0,0,0,0,0,0,1
747,"בית שקמה","הדרום","אשקלון",61,"אשקלון",16,"בית שקמה",570,440,0,440,13,4,0,0,0,0,9,0,0,0,0,0,0,0,0,8,279,0,0,0,5,0,35,0,0,0,0,0,0,87
252,"ביתן אהרן","המרכז","השרון",41,"השרון",9,"ביתן אהרן",213,77,0,77,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,50,0,0,0,0,0,0,1
94,"בלפוריה","הצפון","יזרעאל",23,"יזרעאל",4,"בלפוריה",400,331,2,329,35,5,1,1,0,0,10,0,0,0,0,0,0,0,1,10,88,0,0,0,1,0,172,0,0,0,0,0,0,5
760,"בן זכאי","המרכז","רחובות",44,"רחובות",12,"בן זכאי",611,508,3,505,4,3,0,0,0,0,28,0,0,0,0,0,0,0,0,5,327,0,0,0,0,0,23,0,0,0,0,0,0,115
712,"בן עמי","הצפון","עכו",24,"עכו",5,"בן עמי",552,413,0,413,49,8,4,0,0,0,15,0,0,0,0,0,0,0,0,11,103,1,0,0,0,0,217,0,0,0,0,0,0,5
1084,"בן שמן (כפר נוער)","המרכז","רמלה",43,"רמלה",11,"בן שמן כפר נוער",236,167,0,167,44,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,31,0,0,0,1,0,80,0,0,0,0,0,0,5
2013,"בן שמן (מושב)","המרכז","רמלה",43,"רמלה",11,"בן שמן מושב",591,466,1,465,61,2,1,1,0,0,12,0,0,0,0,0,0,0,0,8,116,0,0,0,1,0,254,0,1,1,0,0,0,7
1368,"בני דקלים","הדרום","אשקלון",61,"אשקלון",16,"בני דקלים",543,464,1,463,0,16,0,0,0,0,327,0,0,0,0,0,0,0,0,0,84,0,0,0,26,0,0,1,0,0,0,1,0,8
592,"בני דרום","המרכז","רחובות",44,"רחובות",12,"בני דרום",478,398,5,393,5,5,0,0,0,0,213,0,0,0,0,0,0,0,0,1,107,0,0,0,5,0,47,0,0,0,0,0,0,10
386,"בני דרור","המרכז","השרון",41,"השרון",9,"בני דרור",981,785,3,782,102,1,0,0,1,0,25,0,0,0,0,0,0,0,0,10,128,0,0,0,0,0,512,0,0,0,0,0,1,2
4015,"בני יהודה","הצפון","גולן",29,"צפת - כנרת",3,"בני יהודה",893,595,3,592,52,1,1,0,0,0,29,0,0,0,0,0,0,0,0,38,172,3,1,0,10,0,276,0,0,0,0,0,1,8
1363,"בני נצרים","הדרום","באר שבע",62,"באר שבע",17,"בני נצרים",310,266,0,266,0,57,0,0,0,0,150,0,0,0,0,0,0,0,1,0,41,0,0,0,6,0,2,0,0,0,0,0,0,9
448,"בני עטרות","המרכז","פתח תקווה",42,"פתח תקווה",10,"בני עטרות",613,511,1,510,88,0,2,0,0,0,15,0,0,0,0,0,0,0,0,11,62,0,0,0,0,0,326,1,0,0,0,0,0,5
1066,"בני עי""ש","המרכז","רחובות",44,"רחובות",12,"בני עיש",5768,3767,35,3732,62,52,0,6,1,0,122,1,0,0,2,3,2,0,1,987,1587,5,0,1,19,2,539,3,0,1,0,2,4,330
418,"בני ציון","המרכז","השרון",41,"השרון",9,"בני ציון",846,637,1,636,88,1,3,0,0,0,5,0,0,0,0,0,1,0,0,13,100,1,0,0,1,0,420,0,0,0,0,0,0,3
588,"בני ראם","המרכז","רחובות",44,"רחובות",12,"בני ראם",895,723,2,721,6,59,2,0,0,0,206,0,0,0,0,0,0,0,0,3,323,0,0,0,27,0,23,0,0,0,0,0,0,72
685,"בניה","המרכז","רחובות",44,"רחובות",12,"בניה",624,503,3,500,52,0,1,0,0,0,12,0,0,0,0,0,0,0,0,4,98,0,0,0,2,0,325,0,0,0,0,0,0,6
9800,"בנימינה-גבעת עדה*","חיפה","חדרה",32,"חדרה",8,"בנימינהגבעת עדה",10257,7636,16,7620,1090,22,48,6,0,0,302,0,1,0,0,1,0,0,0,196,1646,5,0,0,16,0,4157,2,0,3,0,0,0,125
1326,"בסמ""ה","חיפה","חדרה",32,"חדרה",8,"בסמה",6639,4467,34,4433,79,0,4305,1,0,0,0,0,0,6,0,1,0,1,0,1,8,1,1,0,1,0,20,0,1,3,1,0,2,1
944,"בסמת טבעון","הצפון","יזרעאל",23,"יזרעאל",4,"בסמת טבעון",5371,2936,10,2926,121,7,2578,0,1,0,8,0,0,14,1,0,1,0,0,4,33,1,1,2,2,6,93,2,3,1,2,2,4,39
483,"בענה","הצפון","עכו",24,"עכו",5,"בענה",5653,4460,10,4450,11,5,4332,1,1,0,2,0,0,0,0,0,0,0,0,4,16,0,0,0,1,1,33,0,1,0,3,2,1,36
389,"בצרה","המרכז","השרון",41,"השרון",9,"בצרה",769,573,2,571,60,2,2,0,0,0,11,0,0,0,0,0,0,0,0,7,79,0,0,0,0,0,408,0,0,0,0,0,0,2
589,"בצת","הצפון","עכו",24,"עכו",5,"בצת",298,224,0,224,27,0,6,1,0,0,6,0,0,0,0,0,0,0,0,5,57,0,3,0,0,0,113,0,0,0,0,0,0,6
864,"בקוע","ירושלים","ירושלים",11,"ירושלים",1,"בקוע",540,430,1,429,30,1,0,0,0,0,18,0,0,0,0,0,0,0,0,4,238,0,0,0,4,0,102,1,0,0,0,0,0,31
823,"בר גיורא","ירושלים","ירושלים",11,"ירושלים",1,"בר גיורא",412,311,1,310,26,3,1,0,0,0,18,0,0,0,0,0,0,0,0,4,182,0,0,0,2,0,48,0,0,0,0,0,0,26
1191,"בר יוחאי","הצפון","צפת",21,"צפת - כנרת",3,"בר יוחאי",626,460,1,459,0,36,0,1,0,0,131,0,0,0,0,0,0,0,0,4,180,9,0,0,4,0,7,0,0,0,0,0,0,87
428,"ברור חיל","הדרום","אשקלון",61,"אשקלון",16,"ברור חיל",729,509,3,506,141,3,8,0,0,0,6,0,0,0,0,0,0,0,0,13,68,0,0,0,1,0,266,0,0,0,0,0,0,0
2060,"ברוש","הדרום","באר שבע",62,"באר שבע",17,"ברוש",342,272,0,272,18,0,0,0,0,0,19,0,0,0,0,0,0,0,0,9,159,1,0,0,1,0,39,0,0,0,0,0,0,26
746,"ברכיה","הדרום","אשקלון",61,"אשקלון",16,"ברכיה",766,649,0,649,4,72,0,0,0,0,73,0,0,0,0,0,0,0,0,3,345,0,0,0,8,0,19,0,0,0,0,0,0,125
667,"ברעם","הצפון","עכו",24,"עכו",5,"ברעם",505,351,1,350,157,1,4,1,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,1,0,166,0,0,0,0,0,0,2
141,"ברק","הצפון","יזרעאל",23,"יזרעאל",4,"ברק",304,219,1,218,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,92,0,0,0,1,0,93,0,0,0,0,0,0,10
617,"ברקאי","חיפה","חדרה",32,"חדרה",8,"ברקאי",518,334,1,333,142,0,5,0,0,0,6,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,174,0,0,0,0,0,0,1
2038,"ברקת","המרכז","פתח תקווה",42,"פתח תקווה",10,"ברקת",1124,923,0,923,1,78,0,0,0,0,65,0,0,0,0,0,0,0,0,1,551,1,0,0,30,0,18,0,0,0,0,0,0,178
1323,"בת הדר","הדרום","אשקלון",61,"אשקלון",16,"בת הדר",498,397,0,397,30,5,0,0,0,0,17,0,0,0,0,0,0,0,0,15,184,0,0,0,1,0,119,0,0,0,0,0,0,26
1361,"בת חן","המרכז","השרון",41,"השרון",9,"בת חן",417,319,4,315,38,3,1,0,0,0,5,0,0,0,0,0,0,0,0,5,29,0,0,0,0,0,230,0,0,0,0,0,0,4
1319,"בת חפר","המרכז","השרון",41,"השרון",9,"בת חפר",4044,2932,7,2925,334,6,9,2,0,0,100,0,1,0,0,0,0,0,0,80,595,3,1,0,6,0,1752,3,0,0,0,1,0,32
33,"בת שלמה","חיפה","חדרה",32,"חדרה",8,"בת שלמה",441,354,0,354,68,1,4,0,0,0,16,0,0,0,0,0,0,0,0,7,60,0,0,0,2,0,192,0,0,0,0,0,0,4
872,"גאולי תימן","המרכז","השרון",41,"השרון",9,"גאולי תימן",261,207,0,207,6,0,28,0,0,0,16,0,0,0,0,0,0,0,0,2,108,1,1,0,2,0,35,0,0,0,0,0,1,7
379,"גאולים","המרכז","השרון",41,"השרון",9,"גאולים",691,511,2,509,38,3,0,2,0,0,31,0,0,0,0,0,0,0,0,9,213,0,0,0,3,0,182,0,0,0,0,0,0,28
853,"גאליה","המרכז","רחובות",44,"רחובות",12,"גאליה",835,643,2,641,55,5,2,0,0,0,12,0,0,0,0,0,0,0,0,25,154,0,0,1,0,0,385,0,0,0,0,0,0,2
352,"גבולות","הדרום","באר שבע",62,"באר שבע",17,"גבולות",306,196,0,196,67,0,3,0,0,0,2,0,0,0,0,0,0,0,0,36,7,0,0,0,0,0,81,0,0,0,0,0,0,0
424,"גבים","הדרום","אשקלון",61,"אשקלון",16,"גבים",458,340,0,340,111,0,2,1,0,0,5,0,0,0,0,0,0,0,0,6,23,0,0,0,0,0,190,0,0,0,0,0,0,2
86,"גבע","הצפון","יזרעאל",23,"יזרעאל",4,"גבע",514,376,0,376,93,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,265,0,0,0,0,0,0,0
683,"גבע כרמל","חיפה","חדרה",32,"חדרה",8,"גבע כרמל",723,526,2,524,45,3,0,0,0,0,14,0,0,0,0,0,0,0,0,10,135,1,0,0,2,0,308,0,0,0,0,0,0,6
2014,"גבעולים","הדרום","באר שבע",62,"באר שבע",17,"גבעולים",296,249,1,248,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,190,0,0,0,3,0,15,0,0,1,0,0,0,25
1344,"גבעות בר","הדרום","באר שבע",62,"באר שבע",17,"גבעות בר",604,490,0,490,36,1,0,0,0,0,57,0,0,0,0,0,0,0,0,19,165,0,0,0,0,0,210,0,0,0,0,0,0,2
1293,"גבעת אבני","הצפון","כנרת",22,"צפת - כנרת",3,"גבעת אבני",1676,1154,2,1152,50,12,2,1,0,0,61,0,0,0,0,0,0,0,0,41,491,1,0,0,7,0,439,1,0,0,0,0,0,46
1288,"גבעת אלה","הצפון","יזרעאל",23,"יזרעאל",4,"גבעת אלה",1610,1212,0,1212,201,2,9,0,0,0,21,0,0,0,0,0,0,0,0,29,108,1,0,0,2,0,835,0,0,0,0,0,0,4
147,"גבעת ברנר","המרכז","רחובות",44,"רחובות",12,"גבעת ברנר",1873,1380,2,1378,334,2,9,1,0,0,26,0,0,0,0,0,0,0,0,25,141,0,0,0,1,0,834,0,0,0,0,0,1,4
870,"גבעת השלושה","המרכז","פתח תקווה",42,"פתח תקווה",10,"גבעת השלושה",500,386,0,386,88,0,1,0,0,0,7,0,0,0,0,0,0,0,0,2,46,0,0,0,1,0,238,0,0,0,0,0,0,3
207,"גבעת ח""ן","המרכז","פתח תקווה",42,"פתח תקווה",10,"גבעת חן",301,249,1,248,40,0,4,0,0,0,5,0,0,0,0,0,0,0,0,6,25,0,0,0,0,0,168,0,0,0,0,0,0,0
2018,"גבעת חיים (איחוד)","המרכז","השרון",41,"השרון",9,"גבעת חיים איחוד",972,732,1,731,208,1,6,1,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,3,0,486,0,0,0,0,0,0,0
173,"גבעת חיים (מאוחד)","המרכז","השרון",41,"השרון",9,"גבעת חיים מאוחד",889,667,0,667,216,0,9,3,0,0,13,0,0,0,0,0,0,0,0,17,45,0,0,0,2,0,361,0,0,0,0,0,0,1
4021,"גבעת יואב","הצפון","גולן",29,"צפת - כנרת",3,"גבעת יואב",471,331,3,328,30,0,2,1,0,0,19,0,0,0,0,0,0,0,0,21,76,1,0,0,0,0,178,0,0,0,0,0,0,0
787,"גבעת יערים","ירושלים","ירושלים",11,"ירושלים",1,"גבעת יערים",933,704,3,701,95,9,4,1,0,0,56,0,0,0,0,0,0,0,0,16,280,0,0,0,9,0,187,0,0,0,1,0,0,43
919,"גבעת ישעיהו","ירושלים","ירושלים",11,"ירושלים",1,"גבעת ישעיהו",513,391,0,391,103,1,9,1,0,0,14,0,0,0,0,0,0,0,0,10,64,0,0,0,1,0,178,0,0,0,0,0,0,10
802,"גבעת כ""ח","המרכז","פתח תקווה",42,"פתח תקווה",10,"גבעת כח",651,482,1,481,22,7,0,0,0,0,31,0,0,0,0,0,0,0,0,15,254,0,0,0,6,0,112,0,0,0,0,0,0,34
360,"גבעת ניל""י","חיפה","חדרה",32,"חדרה",8,"גבעת נילי",439,341,0,341,29,3,1,1,0,0,6,0,0,0,0,0,0,0,0,6,167,2,0,0,0,0,122,0,0,0,0,0,0,4
703,"גבעת עוז","הצפון","יזרעאל",23,"יזרעאל",4,"גבעת עוז",401,257,1,256,73,0,1,1,0,0,10,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,147,0,0,0,0,0,0,2
681,"גבעת שמואל","המרכז","פתח תקווה",42,"פתח תקווה",10,"גבעת שמואל",18240,13891,43,13848,582,300,42,22,1,0,4000,0,0,0,0,0,1,1,1,310,4279,10,0,0,100,0,3395,13,0,1,0,2,1,787
1077,"גבעת שפירא","המרכז","השרון",41,"השרון",9,"גבעת שפירא",215,172,1,171,13,1,5,0,0,0,8,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,126,0,0,0,0,0,0,2
793,"גבעתי","הדרום","אשקלון",61,"אשקלון",16,"גבעתי",654,493,2,491,21,3,0,1,0,0,33,0,0,0,0,0,0,0,0,7,256,0,0,0,0,0,112,0,0,0,0,0,0,58
342,"גברעם","הדרום","אשקלון",61,"אשקלון",16,"גברעם",316,239,1,238,44,1,0,1,0,0,6,0,0,0,0,0,0,0,0,13,26,1,0,0,1,0,142,0,0,0,0,1,0,2
133,"גבת","הצפון","יזרעאל",23,"יזרעאל",4,"גבת",681,553,2,551,131,0,1,0,0,0,2,0,0,0,0,0,0,0,0,8,29,0,0,0,2,0,378,0,0,0,0,0,0,0
35,"גדות","הצפון","צפת",21,"צפת - כנרת",3,"גדות",368,242,0,242,78,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,143,0,0,0,0,0,0,0
1292,"ג'דיידה-מכר","הצפון","עכו",24,"עכו",5,"גדיידהמכר",14464,10059,44,10015,43,10,9806,0,1,0,5,1,1,11,2,2,0,0,1,3,32,0,1,1,4,10,39,2,1,4,6,5,6,18
145,"גדיש","הצפון","יזרעאל",23,"יזרעאל",4,"גדיש",282,210,0,210,2,2,0,0,0,0,7,0,0,0,0,0,0,0,0,2,168,0,0,0,3,0,8,0,0,0,0,0,0,18
442,"גדעונה","הצפון","יזרעאל",23,"יזרעאל",4,"גדעונה",293,227,1,226,14,4,0,0,0,0,4,0,0,0,0,0,0,0,0,7,121,0,0,0,3,0,46,0,0,0,0,0,0,27
2550,"גדרה","המרכז","רחובות",44,"רחובות",12,"גדרה",17628,13122,63,13059,834,144,30,10,0,0,626,2,0,0,1,0,1,0,3,461,5212,5,3,0,81,1,4886,7,2,1,0,0,2,747
485,"ג'ולס","הצפון","עכו",24,"עכו",5,"גולס",4710,2846,31,2815,108,5,88,2,1,0,43,0,0,2,0,0,0,0,8,354,319,4,0,0,2,1,1564,0,1,1,0,0,2,310
852,"גונן","הצפון","צפת",21,"צפת - כנרת",3,"גונן",343,234,0,234,56,0,1,0,0,0,2,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,156,0,0,0,0,0,0,0
755,"גורן","הצפון","עכו",24,"עכו",5,"גורן",342,267,0,267,10,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,177,0,0,0,2,0,28,0,0,0,0,0,0,44
1219,"גורנות הגליל","הצפון","עכו",24,"עכו",5,"גורנות הגליל",165,108,1,107,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0,0,22,0,0,0,0,0,0,14
457,"גזית","הצפון","יזרעאל",23,"יזרעאל",4,"גזית",633,450,0,450,176,0,5,1,0,0,3,0,0,0,0,0,0,0,0,15,21,0,0,0,0,0,229,0,0,0,0,0,0,0
370,"גזר","המרכז","רמלה",43,"רמלה",11,"גזר",385,207,1,206,61,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,116,0,0,0,0,0,0,0
706,"גיאה","הדרום","אשקלון",61,"אשקלון",16,"גיאה",556,423,0,423,46,4,1,1,0,0,8,0,0,0,0,0,0,0,0,12,115,0,0,0,2,0,231,0,0,0,0,0,0,3
196,"גיבתון","המרכז","רחובות",44,"רחובות",12,"גיבתון",265,217,1,216,41,2,0,2,0,0,4,0,0,0,0,0,0,0,0,6,33,0,0,0,0,0,126,0,1,0,0,0,0,1
1043,"גיזו","ירושלים","ירושלים",11,"ירושלים",1,"גיזו",146,113,0,113,22,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,32,0,0,0,0,0,0,3
1204,"גילון","הצפון","עכו",24,"עכו",5,"גילון",924,693,0,693,73,0,2,0,0,0,26,0,0,0,0,0,0,0,1,29,100,0,0,0,0,0,462,0,0,0,0,0,0,0
736,"גילת","הדרום","באר שבע",62,"באר שבע",17,"גילת",1021,775,4,771,27,7,0,1,0,0,61,0,0,0,0,0,0,0,0,11,461,1,0,0,5,0,161,0,0,0,0,0,0,36
262,"גינוסר","הצפון","כנרת",22,"צפת - כנרת",3,"גינוסר",539,371,1,370,80,0,4,0,0,0,6,0,1,0,0,0,0,0,0,2,61,1,0,0,3,0,211,0,0,0,0,0,0,1
92,"גיניגר","הצפון","יזרעאל",23,"יזרעאל",4,"גיניגר",540,379,2,377,98,1,4,0,0,0,2,0,0,0,0,0,0,0,0,8,38,0,0,0,0,0,224,0,0,0,0,1,0,1
863,"גינתון","המרכז","רמלה",43,"רמלה",11,"גינתון",656,519,2,517,56,0,2,0,0,0,18,0,0,0,0,0,0,0,0,10,123,0,0,0,4,0,290,0,0,0,0,0,0,14
1206,"גיתה","הצפון","עכו",24,"עכו",5,"גיתה",203,139,1,138,22,1,1,0,0,0,2,0,0,0,0,0,0,0,0,26,36,1,0,0,0,0,49,0,0,0,0,0,0,0
393,"גלאון","הדרום","אשקלון",61,"אשקלון",16,"גלאון",470,327,1,326,104,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,200,0,0,0,0,0,0,1
627,"ג'לג'וליה","המרכז","פתח תקווה",42,"פתח תקווה",10,"גלגוליה",6383,5078,13,5065,202,0,4816,0,0,0,1,0,0,1,0,2,0,0,0,1,2,0,1,1,1,1,29,0,0,3,3,0,0,1
346,"גליל ים","תל אביב","תל אביב",51,"דן צפון",14,"גליל ים",352,275,0,275,77,0,7,0,0,0,3,0,0,0,0,0,0,0,0,4,10,0,0,0,1,0,165,0,0,0,0,0,0,8
369,"גלעד (אבן יצחק)","הצפון","יזרעאל",23,"יזרעאל",4,"גלעד אבן יצחק",369,284,0,284,66,0,1,0,0,0,6,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,196,0,0,0,0,0,0,0
